"Estimator","Version","etahat_0","etahat_1","rdhat","rrhat","cov_00","cov_01","cov_11","var_rd","var_rr","eta_0","eta_1","rd","rr","seed","n_trial","n_aux","mu_correct","pi_correct","run_id","replicate"
"G-Formula","Naive",0.43308793935587,0.37445927279246,-0.0586286665634095,0.864626415940819,0.0023407602421305,-3.26706021077421e-05,0.00466474545100197,0.00707084689734795,0.0345007777339969,0.512,0.384,-0.128,0.75,11000005,500,500,TRUE,TRUE,"parametric_mc20",2
"G-Formula","Proposed",0.488573352854673,0.363431886256162,-0.12514146659851,0.743863504083216,0.0022054544642399,-2.24157084451117e-05,0.00658083009288062,0.00883111597401075,0.032821116023288,0.512,0.384,-0.128,0.75,11000005,500,500,TRUE,TRUE,"parametric_mc20",2
"IPW","Naive",0.497338736263035,0.384188282940231,-0.113150453322803,0.772488155310388,0.0040034132338065,-0.000186516902699897,0.00480424863522729,0.00918069567443358,0.0302467269536649,0.512,0.384,-0.128,0.75,11000005,500,500,TRUE,TRUE,"parametric_mc20",2
"IPW","Proposed",0.495467882803736,0.37119169604696,-0.124276186756776,0.749174081570078,0.00251726269178802,0.000363445855319021,0.00691899772051437,0.00870936870166435,0.0317215475984763,0.512,0.384,-0.128,0.75,11000005,500,500,TRUE,TRUE,"parametric_mc20",2
"AIPW","Naive",0.433970655968097,0.374535090216906,-0.0594355657511909,0.863042431708654,0.00234003371628987,-3.36911358691766e-05,0.00466586442137263,0.00707328040940086,0.0343384268347314,0.512,0.384,-0.128,0.75,11000005,500,500,TRUE,TRUE,"parametric_mc20",2
"AIPW","Proposed",0.489106384871872,0.372151725893215,-0.116954658978657,0.760880940024336,0.00232857402512427,0.000185015251295064,0.00706702439115584,0.00902556791368998,0.0339996970707257,0.512,0.384,-0.128,0.75,11000005,500,500,TRUE,TRUE,"parametric_mc20",2
"G-Formula","Naive",0.502119997517998,0.390495357681744,-0.111624639836254,0.777693299633515,0.00232201497241648,-1.66570800884454e-05,0.00325500931535371,0.00561033844794708,0.0185832327619588,0.512,0.384,-0.128,0.75,11000005,500,500,FALSE,TRUE,"parametric_mc20",2
"G-Formula","Proposed",0.50573624431213,0.388103677320066,-0.117632566992065,0.767403328681611,0.00234592476825936,-1.12120690509105e-05,0.00320412822429819,0.00557247713065937,0.0179961897661531,0.512,0.384,-0.128,0.75,11000005,500,500,FALSE,TRUE,"parametric_mc20",2
"IPW","Naive",0.497338736263035,0.384188282940231,-0.113150453322803,0.772488155310388,0.0040034132338065,-0.000186516902699897,0.00480424863522729,0.00918069567443358,0.0302467269536649,0.512,0.384,-0.128,0.75,11000005,500,500,FALSE,TRUE,"parametric_mc20",2
"IPW","Proposed",0.495467882803736,0.37119169604696,-0.124276186756776,0.749174081570078,0.00251726269178802,0.000363445855319021,0.00691899772051437,0.00870936870166435,0.0317215475984763,0.512,0.384,-0.128,0.75,11000005,500,500,FALSE,TRUE,"parametric_mc20",2
"AIPW","Naive",0.505257815669205,0.390423368647756,-0.114834447021449,0.772721087214944,0.00226522391222328,-1.58470268241444e-05,0.00325483849854669,0.00555175646441826,0.018143961467268,0.512,0.384,-0.128,0.75,11000005,500,500,FALSE,TRUE,"parametric_mc20",2
"AIPW","Proposed",0.49550615789852,0.373829261906578,-0.121676895991942,0.754439184957895,0.00230964727758307,0.000224739828636979,0.00657554244941321,0.00843571006972232,0.0307544947470333,0.512,0.384,-0.128,0.75,11000005,500,500,FALSE,TRUE,"parametric_mc20",2
"G-Formula","Naive",0.43308793935587,0.37445927279246,-0.0586286665634095,0.864626415940819,0.0023407602421305,-3.26706021077421e-05,0.00466474545100197,0.00707084689734795,0.0345007777339969,0.512,0.384,-0.128,0.75,11000005,500,500,TRUE,FALSE,"parametric_mc20",2
"G-Formula","Proposed",0.488573352854673,0.363431886256162,-0.12514146659851,0.743863504083216,0.0022054544642399,-2.24157084451117e-05,0.00658083009288062,0.00883111597401075,0.032821116023288,0.512,0.384,-0.128,0.75,11000005,500,500,TRUE,FALSE,"parametric_mc20",2
"IPW","Naive",0.495361643382114,0.384253599335833,-0.111108044046281,0.775703174578307,0.0042218129278209,-0.000311427140059931,0.00486865466485182,0.00971332187279258,0.0321624951697753,0.512,0.384,-0.128,0.75,11000005,500,500,TRUE,FALSE,"parametric_mc20",2
"IPW","Proposed",0.506785672420742,0.388152934353578,-0.118632738067164,0.765911420698821,0.00304651122231086,0.000513334400233093,0.00358557823914923,0.00560542066099391,0.0178575538094017,0.512,0.384,-0.128,0.75,11000005,500,500,TRUE,FALSE,"parametric_mc20",2
"AIPW","Naive",0.434067343533733,0.374494544347265,-0.0595727991864685,0.862756781697772,0.00234134658221119,-3.40570785849491e-05,0.00466523987872626,0.00707470061810735,0.0343221294145717,0.512,0.384,-0.128,0.75,11000005,500,500,TRUE,FALSE,"parametric_mc20",2
"AIPW","Proposed",0.488971028906321,0.363849089961138,-0.125121938945183,0.744111753972332,0.00232601919118708,0.000192402945187495,0.00681614970236387,0.00875736300317596,0.0326975034091585,0.512,0.384,-0.128,0.75,11000005,500,500,TRUE,FALSE,"parametric_mc20",2
"G-Formula","Naive",0.502119997517998,0.390495357681744,-0.111624639836254,0.777693299633515,0.00232201497241648,-1.66570800884454e-05,0.00325500931535371,0.00561033844794708,0.0185832327619588,0.512,0.384,-0.128,0.75,11000005,500,500,FALSE,FALSE,"parametric_mc20",2
"G-Formula","Proposed",0.50573624431213,0.388103677320066,-0.117632566992065,0.767403328681611,0.00234592476825936,-1.12120690509105e-05,0.00320412822429819,0.00557247713065937,0.0179961897661531,0.512,0.384,-0.128,0.75,11000005,500,500,FALSE,FALSE,"parametric_mc20",2
"IPW","Naive",0.495361643382114,0.384253599335833,-0.111108044046281,0.775703174578307,0.0042218129278209,-0.000311427140059931,0.00486865466485182,0.00971332187279258,0.0321624951697753,0.512,0.384,-0.128,0.75,11000005,500,500,FALSE,FALSE,"parametric_mc20",2
"IPW","Proposed",0.506785672420742,0.388152934353578,-0.118632738067164,0.765911420698821,0.00304651122231086,0.000513334400233093,0.00358557823914923,0.00560542066099391,0.0178575538094017,0.512,0.384,-0.128,0.75,11000005,500,500,FALSE,FALSE,"parametric_mc20",2
"AIPW","Naive",0.503401059101811,0.390544312256478,-0.112856746845333,0.775811463236298,0.0023211156597521,-1.80060074869599e-05,0.00325516453930094,0.00561229221402696,0.0184684724993569,0.512,0.384,-0.128,0.75,11000005,500,500,FALSE,FALSE,"parametric_mc20",2
"AIPW","Proposed",0.506120452077339,0.388545437829961,-0.117575014247378,0.767693611738472,0.00278328799550764,0.000315201868240495,0.00344956471731889,0.00560244897634554,0.0179808940119328,0.512,0.384,-0.128,0.75,11000005,500,500,FALSE,FALSE,"parametric_mc20",2
"G-Formula","Naive",0.47054334284985,0.390360924376051,-0.080182418473799,0.829596104817521,0.000213096687514462,-1.53371601802501e-05,0.000381943231227322,0.000625714239102283,0.00250235942561211,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,TRUE,TRUE,"parametric_mc20",2
"G-Formula","Proposed",0.544331281998057,0.350704415811798,-0.19362686618626,0.644284882038158,0.000375522467609102,-0.000113218345951235,0.000526119884880818,0.00112807904439239,0.00279412684266189,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,TRUE,TRUE,"parametric_mc20",2
"IPW","Naive",0.524442120590584,0.438816036473533,-0.0856260841170507,0.836729200887553,0.000437887950240982,-2.30415228892798e-05,0.00057503149934206,0.0010590024953616,0.00334556547674652,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,TRUE,TRUE,"parametric_mc20",2
"IPW","Proposed",0.545266033474757,0.354058016548354,-0.191208016926402,0.649330775827146,0.000810587227691287,0.000379989398530711,0.000983625600445784,0.00103423403107565,0.00279809666208882,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,TRUE,TRUE,"parametric_mc20",2
"AIPW","Naive",0.470582451731936,0.390426425723817,-0.0801560260081189,0.829666351320343,0.000213177755505716,-1.53329292248965e-05,0.000382053434546985,0.000625897048502494,0.00250278334292685,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,TRUE,TRUE,"parametric_mc20",2
"AIPW","Proposed",0.54438335249062,0.353031599277597,-0.191351753213022,0.648498154218778,0.000753228064527864,0.000336033307390931,0.000954883744997195,0.0010360451947432,0.00282034964588193,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,TRUE,TRUE,"parametric_mc20",2
"G-Formula","Naive",0.514371347508636,0.44660927585403,-0.0677620716546057,0.868262351737102,0.000242570380470168,-3.1639276306879e-06,0.000352474699405254,0.000601372935136798,0.00204415339408324,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,FALSE,TRUE,"parametric_mc20",2
"G-Formula","Proposed",0.522954874751837,0.440020481900228,-0.0829343928516094,0.841411951861114,0.000268521527501766,-2.28446414300633e-05,0.000366374470712037,0.00068058528107393,0.00217537056064211,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,FALSE,TRUE,"parametric_mc20",2
"IPW","Naive",0.524442120590584,0.438816036473533,-0.0856260841170507,0.836729200887553,0.000437887950240982,-2.30415228892798e-05,0.00057503149934206,0.0010590024953616,0.00334556547674652,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,FALSE,TRUE,"parametric_mc20",2
"IPW","Proposed",0.545266033474757,0.354058016548354,-0.191208016926402,0.649330775827146,0.000810587227691287,0.000379989398530711,0.000983625600445784,0.00103423403107565,0.00279809666208882,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,FALSE,TRUE,"parametric_mc20",2
"AIPW","Naive",0.531270726868379,0.441025305606548,-0.0902454212618308,0.830132893273096,0.000229216776971315,1.12210853704128e-06,0.000350705351355259,0.000577677911252491,0.00179558157965065,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,FALSE,TRUE,"parametric_mc20",2
"AIPW","Proposed",0.545336611381707,0.354385327194408,-0.190951284187298,0.649846938199346,0.000707931036420245,0.000409271218455425,0.00118320336724234,0.00107259196675173,0.0031952306146604,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,FALSE,TRUE,"parametric_mc20",2
"G-Formula","Naive",0.47054334284985,0.390360924376051,-0.080182418473799,0.829596104817521,0.000213096687514462,-1.53371601802501e-05,0.000381943231227322,0.000625714239102283,0.00250235942561211,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,TRUE,FALSE,"parametric_mc20",2
"G-Formula","Proposed",0.544331281998057,0.350704415811798,-0.19362686618626,0.644284882038158,0.000375522467609102,-0.000113218345951235,0.000526119884880818,0.00112807904439239,0.00279412684266189,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,TRUE,FALSE,"parametric_mc20",2
"IPW","Naive",0.507668246913137,0.444557926780834,-0.0631103201323029,0.875685902129898,0.000451568658978456,-4.00927380115625e-05,0.000593832291573064,0.00112558642657465,0.00392013211073728,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,TRUE,FALSE,"parametric_mc20",2
"IPW","Proposed",0.522836342472778,0.439693610594087,-0.0831427318786905,0.840977519876558,0.00100153807314165,0.000594276130646176,0.000877943067843657,0.000690928879692956,0.00214637455951906,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,TRUE,FALSE,"parametric_mc20",2
"AIPW","Naive",0.470549740245392,0.390335662857734,-0.0802140773876588,0.829531140861268,0.000213064248777463,-1.53428129125629e-05,0.000381909151297258,0.000625659025899847,0.00250196627571662,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,TRUE,FALSE,"parametric_mc20",2
"AIPW","Proposed",0.544312341297273,0.350464467252063,-0.193847874045209,0.643866472725555,0.000752963560219862,0.000342344485739439,0.000956908310509577,0.00102518289925056,0.00279540650948226,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,TRUE,FALSE,"parametric_mc20",2
"G-Formula","Naive",0.514371347508636,0.44660927585403,-0.0677620716546057,0.868262351737102,0.000242570380470168,-3.1639276306879e-06,0.000352474699405254,0.000601372935136798,0.00204415339408324,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,FALSE,FALSE,"parametric_mc20",2
"G-Formula","Proposed",0.522954874751837,0.440020481900228,-0.0829343928516094,0.841411951861114,0.000268521527501766,-2.28446414300633e-05,0.000366374470712037,0.00068058528107393,0.00217537056064211,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,FALSE,FALSE,"parametric_mc20",2
"IPW","Naive",0.507668246913137,0.444557926780834,-0.0631103201323029,0.875685902129898,0.000451568658978456,-4.00927380115625e-05,0.000593832291573064,0.00112558642657465,0.00392013211073728,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,FALSE,FALSE,"parametric_mc20",2
"IPW","Proposed",0.522836342472778,0.439693610594087,-0.0831427318786905,0.840977519876558,0.00100153807314165,0.000594276130646176,0.000877943067843657,0.000690928879692956,0.00214637455951906,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,FALSE,FALSE,"parametric_mc20",2
"AIPW","Naive",0.514397560574632,0.446586013317315,-0.0678115472573175,0.868172883282018,0.000242576260363892,-3.16436312351633e-06,0.000352474094068673,0.000601379080679597,0.00204381782438214,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,FALSE,FALSE,"parametric_mc20",2
"AIPW","Proposed",0.522850714160419,0.43979140595563,-0.0830593082047896,0.84114144639132,0.000952617985736481,0.00055033478169946,0.000845927241244449,0.00069787566358201,0.00217323582579184,0.5052,0.391,-0.1142,0.773950910530483,11000006,5000,500,FALSE,FALSE,"parametric_mc20",2
"G-Formula","Naive",0.480653432360528,0.409365345227367,-0.0712880871331618,0.851685055523144,0.00213554844798369,-0.000220008685169977,0.00313182617968733,0.00570739199801097,0.021883259943907,0.48,0.42,-0.06,0.875,11000007,500,5000,TRUE,TRUE,"parametric_mc20",2
"G-Formula","Proposed",0.529242389120945,0.380124327284295,-0.149118061836649,0.718242406689438,0.00160433980039627,-1.629543640127e-05,0.00304330157900761,0.00468023225220642,0.0139035295429685,0.48,0.42,-0.06,0.875,11000007,500,5000,TRUE,TRUE,"parametric_mc20",2
"IPW","Naive",0.540680799498695,0.467958362473596,-0.0727224370250993,0.865498391856109,0.00455433154509023,-0.000212963195078391,0.00556444360897998,0.010544701544227,0.0319655588803392,0.48,0.42,-0.06,0.875,11000007,500,5000,TRUE,TRUE,"parametric_mc20",2
"IPW","Proposed",0.528226826551039,0.386031973671096,-0.142194852879943,0.73080721059099,0.00186322397804601,3.83163682014805e-05,0.00375157335511271,0.00553816459675576,0.0168110477491611,0.48,0.42,-0.06,0.875,11000007,500,5000,TRUE,TRUE,"parametric_mc20",2
"AIPW","Naive",0.480638906316511,0.409367024010382,-0.071271882306129,0.85171428827446,0.00213493245483557,-0.000220235899313971,0.003130720670644,0.00570612492410752,0.0218800543233744,0.48,0.42,-0.06,0.875,11000007,500,5000,TRUE,TRUE,"parametric_mc20",2
"AIPW","Proposed",0.529599993214984,0.383446239987897,-0.146153753227087,0.724029918618678,0.00159026990880584,-1.68612170602331e-06,0.00314180495591115,0.00473544710812903,0.0141826559449101,0.48,0.42,-0.06,0.875,11000007,500,5000,TRUE,TRUE,"parametric_mc20",2
"G-Formula","Naive",0.534751891630053,0.484579824330249,-0.0501720672998046,0.906176924130426,0.00243280700966753,-4.69983827931693e-05,0.00316491539734778,0.00569171917260165,0.0183515746188468,0.48,0.42,-0.06,0.875,11000007,500,5000,FALSE,TRUE,"parametric_mc20",2
"G-Formula","Proposed",0.538182716746711,0.483200171511013,-0.0549825452356977,0.897836657468184,0.00240471488048324,-2.8675466569092e-06,0.00306661455820453,0.00547706453200159,0.0172980908403058,0.48,0.42,-0.06,0.875,11000007,500,5000,FALSE,TRUE,"parametric_mc20",2
"IPW","Naive",0.540680799498695,0.467958362473596,-0.0727224370250993,0.865498391856109,0.00455433154509023,-0.000212963195078391,0.00556444360897998,0.010544701544227,0.0319655588803392,0.48,0.42,-0.06,0.875,11000007,500,5000,FALSE,TRUE,"parametric_mc20",2
"IPW","Proposed",0.528226826551039,0.386031973671096,-0.142194852879943,0.73080721059099,0.00186322397804601,3.83163682014805e-05,0.00375157335511271,0.00553816459675576,0.0168110477491611,0.48,0.42,-0.06,0.875,11000007,500,5000,FALSE,TRUE,"parametric_mc20",2
"AIPW","Naive",0.54741652727424,0.47856346713949,-0.0688530601347501,0.87422180971117,0.0022915129838067,1.12282080344245e-05,0.00313347224798197,0.00540252881571982,0.0162353397365325,0.48,0.42,-0.06,0.875,11000007,500,5000,FALSE,TRUE,"parametric_mc20",2
"AIPW","Proposed",0.525214977699275,0.379271925921373,-0.145943051777902,0.722127018507333,0.00181448797768268,1.45825798797453e-05,0.00349999359082111,0.00528531640874429,0.0160417496028518,0.48,0.42,-0.06,0.875,11000007,500,5000,FALSE,TRUE,"parametric_mc20",2
"G-Formula","Naive",0.480653432360528,0.409365345227367,-0.0712880871331618,0.851685055523144,0.00213554844798369,-0.000220008685169977,0.00313182617968733,0.00570739199801097,0.021883259943907,0.48,0.42,-0.06,0.875,11000007,500,5000,TRUE,FALSE,"parametric_mc20",2
"G-Formula","Proposed",0.529242389120945,0.380124327284295,-0.149118061836649,0.718242406689438,0.00160433980039627,-1.629543640127e-05,0.00304330157900761,0.00468023225220642,0.0139035295429685,0.48,0.42,-0.06,0.875,11000007,500,5000,TRUE,FALSE,"parametric_mc20",2
"IPW","Naive",0.528152099772259,0.474421927950526,-0.0537301718217334,0.898267616762478,0.00475127246032697,-0.000430996200256571,0.00581217524910925,0.0114254401099494,0.0373558143920988,0.48,0.42,-0.06,0.875,11000007,500,5000,TRUE,FALSE,"parametric_mc20",2
"IPW","Proposed",0.540814925062653,0.484386446320012,-0.0564284787426413,0.895660278354736,0.00249479848108821,6.59008118679425e-05,0.00312943512983088,0.00549243198718321,0.0171386688568921,0.48,0.42,-0.06,0.875,11000007,500,5000,TRUE,FALSE,"parametric_mc20",2
"AIPW","Naive",0.480653783728179,0.409387315080485,-0.0712664686476944,0.851730141194525,0.00213527362559102,-0.000220183901016887,0.0031314550040319,0.00570709643165669,0.0218828460785332,0.48,0.42,-0.06,0.875,11000007,500,5000,TRUE,FALSE,"parametric_mc20",2
"AIPW","Proposed",0.529558428182178,0.380285015581048,-0.14927341260113,0.718117199808258,0.00159152140937268,1.16359740983996e-07,0.00307114281851738,0.00466243150840809,0.0138775505885864,0.48,0.42,-0.06,0.875,11000007,500,5000,TRUE,FALSE,"parametric_mc20",2
"G-Formula","Naive",0.534751891630053,0.484579824330249,-0.0501720672998046,0.906176924130426,0.00243280700966753,-4.69983827931693e-05,0.00316491539734778,0.00569171917260165,0.0183515746188468,0.48,0.42,-0.06,0.875,11000007,500,5000,FALSE,FALSE,"parametric_mc20",2
